Line ID,Item,Item Code,Size,Category,Date,Time,Day of Week,Hour,Order Date,Qty,Item Price,Item Tax,Discount,Order #,Invoice #,Order Type,Table #,Payment Type,Order Subtotal,Order Tax,Order Tips,Order Total,Order Employee,Payment Employee
17556,Gyoza,A2,,Appetizer,2026-07-15,15:51:34,Wednesday,15,7/15/2026 3:51 PM,1,9.59,0.98,0.00,35,191378,QUICK ORDER,,Credit Card,9.59,0.98,3.00,13.57,Cashier,Cashier
17557,Spring Roll,30,,Appetizer,2026-07-15,16:17:40,Wednesday,16,7/15/2026 4:17 PM,1,3.25,0.33,0.00,42,191379,TABLE,A4,Credit Card,3.25,0.33,0.54,4.12,Cashier,Cashier
17558,Thai Tea,75,,Coffee & Drinks,2026-07-15,16:24:17,Wednesday,16,7/15/2026 4:24 PM,1,5.99,0.61,0.00,43,191380,TABLE,B3,Cash,5.99,0.61,0.00,6.60,Cashier,Cashier
17559,Spring Roll,30,,Appetizer,2026-07-15,16:25:15,Wednesday,16,7/15/2026 4:25 PM,1,3.25,0.33,0.00,46,191381,QUICK ORDER,,Credit Card,3.25,0.33,0.90,4.48,Cashier,Cashier
17560,Steak,01,Small,pho,2026-07-15,16:37:05,Wednesday,16,7/15/2026 4:37 PM,1,14.99,1.53,0.00,47,191382,TABLE,A5,Credit Card,34.23,3.49,0.00,37.72,Cashier,Cashier
17561,Vege & Tofu,06,Large,pho,2026-07-15,16:37:05,Wednesday,16,7/15/2026 4:37 PM,1,15.99,1.63,0.00,47,191382,TABLE,A5,Credit Card,34.23,3.49,0.00,37.72,Cashier,Cashier
17562,Spring Roll,30,,Appetizer,2026-07-15,16:37:05,Wednesday,16,7/15/2026 4:37 PM,1,3.25,0.33,0.00,47,191382,TABLE,A5,Credit Card,34.23,3.49,0.00,37.72,Cashier,Cashier
17563,Steak,01,Small,pho,2026-07-15,16:42:24,Wednesday,16,7/15/2026 4:42 PM,1,14.99,1.53,0.00,48,191383,QUICK ORDER,,Credit Card,14.99,1.53,0.00,16.52,Cashier,Cashier
17564,Fried Roll,28,,Appetizer,2026-07-15,16:45:50,Wednesday,16,7/15/2026 4:45 PM,1,3.25,0.33,0.00,45,191384,TO GO,,Cash,3.25,0.33,0.00,3.58,Cashier,Cashier
17565,Fried Roll &Gyoza,A3,,Appetizer,2026-07-15,16:47:45,Wednesday,16,7/15/2026 4:47 PM,1,12.99,1.32,0.00,50,191385,TO GO,,Credit Card,12.99,1.32,2.58,16.89,Cashier,Cashier
17566,Pepsi,,,Coffee & Drinks,2026-07-15,16:51:28,Wednesday,16,7/15/2026 4:51 PM,1,3.29,0.34,0.00,49,191386,TABLE,B3,Credit Card,18.28,1.86,0.00,20.14,Cashier,Cashier
17567,Steak,01,Small,pho,2026-07-15,16:51:28,Wednesday,16,7/15/2026 4:51 PM,1,14.99,1.53,0.00,49,191386,TABLE,B3,Credit Card,18.28,1.86,0.00,20.14,Cashier,Cashier
17568,Brisket & Meat,21,Large,pho,2026-07-15,16:55:34,Wednesday,16,7/15/2026 4:55 PM,1,15.99,1.63,0.00,44,191387,TABLE,C2,Credit Card,50.22,5.12,0.00,55.34,Cashier,Cashier
17569,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-07-15,16:55:34,Wednesday,16,7/15/2026 4:55 PM,1,15.99,1.63,0.00,44,191387,TABLE,C2,Credit Card,50.22,5.12,0.00,55.34,Cashier,Cashier
17570,Steak,01,Small,pho,2026-07-15,16:55:34,Wednesday,16,7/15/2026 4:55 PM,1,14.99,1.53,0.00,44,191387,TABLE,C2,Credit Card,50.22,5.12,0.00,55.34,Cashier,Cashier
17571,Spring Roll,30,,Appetizer,2026-07-15,16:55:34,Wednesday,16,7/15/2026 4:55 PM,1,3.25,0.33,0.00,44,191387,TABLE,C2,Credit Card,50.22,5.12,0.00,55.34,Cashier,Cashier
17572,Brisket,20,Large,pho,2026-07-15,17:02:41,Wednesday,17,7/15/2026 5:02 PM,1,15.99,1.63,0.00,54,191388,TABLE,A1,Credit Card,15.99,1.63,2.64,20.26,Cashier,Cashier
17573,"Steak, Brisket, Flank, tendon & Tripe",17,Small,pho,2026-07-15,17:08:25,Wednesday,17,7/15/2026 5:08 PM,1,14.99,1.53,0.00,60,191389,QUICK ORDER,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
17574,Spring Roll,30,,Appetizer,2026-07-15,17:08:25,Wednesday,17,7/15/2026 5:08 PM,1,3.25,0.33,0.00,60,191389,QUICK ORDER,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
17575,Honeydew,,+1 add-in,Bubble Juice,2026-07-15,17:08:25,Wednesday,17,7/15/2026 5:08 PM,1,6.98,0.71,0.00,60,191389,QUICK ORDER,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
17576,Spring Roll,30,,Appetizer,2026-07-15,17:08:25,Wednesday,17,7/15/2026 5:08 PM,1,3.25,0.33,0.00,60,191389,QUICK ORDER,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
17577,TOGO,,,TOGO,2026-07-15,17:08:25,Wednesday,17,7/15/2026 5:08 PM,1,0.50,0.05,0.00,60,191389,QUICK ORDER,,Cash,28.97,2.95,0.00,31.92,Cashier,Cashier
17578,(6pcs),Crab Bow,,Appetizer,2026-07-15,17:11:01,Wednesday,17,7/15/2026 5:11 PM,1,8.49,0.87,0.00,55,191390,TABLE,A2,Credit Card,19.48,1.99,0.00,21.47,Cashier,Cashier
17579,Kid's Meal,19,,Kid's Meal,2026-07-15,17:11:01,Wednesday,17,7/15/2026 5:11 PM,1,10.99,1.12,0.00,55,191390,TABLE,A2,Credit Card,19.48,1.99,0.00,21.47,Cashier,Cashier
17580,Coconut,,+1 add-in,Bubble Juice,2026-07-15,17:11:31,Wednesday,17,7/15/2026 5:11 PM,1,6.98,0.71,0.00,64,191391,TABLE,B2,Credit Card,6.98,0.71,1.54,9.23,Cashier,Cashier
17581,Chicken,G-1,,Grilled & Wok,2026-07-15,17:13:45,Wednesday,17,7/15/2026 5:13 PM,1,14.49,1.48,0.00,51,191392,QUICK ORDER,,Credit Card,14.99,1.53,2.48,19.00,Cashier,Cashier
17582,TOGO,,,TOGO,2026-07-15,17:13:45,Wednesday,17,7/15/2026 5:13 PM,1,0.50,0.05,0.00,51,191392,QUICK ORDER,,Credit Card,14.99,1.53,2.48,19.00,Cashier,Cashier
17583,Passion Fruit,,+1 add-in,Bubble Juice,2026-07-15,17:13:55,Wednesday,17,7/15/2026 5:13 PM,1,6.98,0.71,0.00,52,191393,TO GO,,Credit Card,29.97,3.06,5.95,38.98,Cashier,Cashier
17584,Fried Roll,28,,Appetizer,2026-07-15,17:13:55,Wednesday,17,7/15/2026 5:13 PM,1,3.25,0.33,0.00,52,191393,TO GO,,Credit Card,29.97,3.06,5.95,38.98,Cashier,Cashier
17585,Chicken & Pork,G-6,,Grilled & Wok,2026-07-15,17:13:55,Wednesday,17,7/15/2026 5:13 PM,1,16.49,1.68,0.00,52,191393,TO GO,,Credit Card,29.97,3.06,5.95,38.98,Cashier,Cashier
17586,Spring Roll,30,,Appetizer,2026-07-15,17:13:55,Wednesday,17,7/15/2026 5:13 PM,1,3.25,0.33,0.00,52,191393,TO GO,,Credit Card,29.97,3.06,5.95,38.98,Cashier,Cashier
17587,"Steak, Brisket, Flank, tendon & Tripe",17,Large,pho,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,15.99,1.63,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17588,Steak & Tendon,41,Small,pho,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,14.99,1.53,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17589,"Brisket, Fatty, Flank & Tendon",45,Large,pho,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,15.99,1.63,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17590, Thang Noodles,46,Large,pho,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,15.99,1.63,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17591,TOGO,,,TOGO,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,0.50,0.05,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17592,TOGO,,,TOGO,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,0.50,0.05,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17593,TOGO,,,TOGO,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,0.50,0.05,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17594,TOGO,,,TOGO,2026-07-15,17:15:25,Wednesday,17,7/15/2026 5:15 PM,1,0.50,0.05,0.00,57,191394,TO GO,,Credit Card,64.96,6.63,12.89,84.48,Cashier,Cashier
17595,"Steak, Brisket, Flank, tendon & Tripe",17,Small,pho,2026-07-15,17:16:03,Wednesday,17,7/15/2026 5:16 PM,1,14.99,1.53,0.00,68,191395,TO GO,,Credit Card,15.49,1.58,3.07,20.14,Cashier,Cashier
17596,TOGO,,,TOGO,2026-07-15,17:16:03,Wednesday,17,7/15/2026 5:16 PM,1,0.50,0.05,0.00,68,191395,TO GO,,Credit Card,15.49,1.58,3.07,20.14,Cashier,Cashier
17597,Thai Tea,75,,Coffee & Drinks,2026-07-15,17:16:23,Wednesday,17,7/15/2026 5:16 PM,1,5.99,0.61,0.00,59,191396,TO GO,,Credit Card,5.99,0.61,1.65,8.25,Cashier,Cashier
17598,Prawn & Pork,25,,Noodle Salad|Bowl,2026-07-15,17:20:10,Wednesday,17,7/15/2026 5:20 PM,1,15.99,1.63,0.00,67,191397,TABLE,A1,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
17599,Fried Roll,28,,Appetizer,2026-07-15,17:20:10,Wednesday,17,7/15/2026 5:20 PM,1,3.25,0.33,0.00,67,191397,TABLE,A1,Credit Card,19.24,1.96,3.82,25.02,Cashier,Cashier
17600,Steak & Brisket,02,Large,pho,2026-07-15,17:22:40,Wednesday,17,7/15/2026 5:22 PM,1,15.99,1.63,0.00,63,191398,TABLE,C4,Credit Card,52.96,5.40,10.50,68.86,Cashier,Cashier
17601,Steak,01,Small,pho,2026-07-15,17:22:40,Wednesday,17,7/15/2026 5:22 PM,1,14.99,1.53,0.00,63,191398,TABLE,C4,Credit Card,52.96,5.40,10.50,68.86,Cashier,Cashier
17602,Lychee,,,Bubble Juice,2026-07-15,17:22:40,Wednesday,17,7/15/2026 5:22 PM,1,5.99,0.61,0.00,63,191398,TABLE,C4,Credit Card,52.96,5.40,10.50,68.86,Cashier,Cashier
17603,Steak,01,Large,pho,2026-07-15,17:22:40,Wednesday,17,7/15/2026 5:22 PM,1,15.99,1.63,0.00,63,191398,TABLE,C4,Credit Card,52.96,5.40,10.50,68.86,Cashier,Cashier
17604,Fried Roll &Gyoza,A3,,Appetizer,2026-07-15,17:24:19,Wednesday,17,7/15/2026 5:24 PM,1,12.99,1.32,0.00,62,191399,TO GO,,Cash,29.48,3.01,0.00,32.49,Cashier,Cashier
17605,Tofu & Noodles,26,,Noodle Salad|Bowl,2026-07-15,17:24:19,Wednesday,17,7/15/2026 5:24 PM,1,15.99,1.63,0.00,62,191399,TO GO,,Cash,29.48,3.01,0.00,32.49,Cashier,Cashier
17606,TOGO,,,TOGO,2026-07-15,17:24:19,Wednesday,17,7/15/2026 5:24 PM,1,0.50,0.05,0.00,62,191399,TO GO,,Cash,29.48,3.01,0.00,32.49,Cashier,Cashier
17607,BBQ Pork,B2,,French Bread,2026-07-15,17:41:27,Wednesday,17,7/15/2026 5:41 PM,1,8.99,0.92,0.00,56,191400,QUICK ORDER,,Cash,25.48,2.60,0.00,28.08,Cashier,Cashier
17608,Brisket & Meat,21,Large,pho,2026-07-15,17:41:27,Wednesday,17,7/15/2026 5:41 PM,1,15.99,1.63,0.00,56,191400,QUICK ORDER,,Cash,25.48,2.60,0.00,28.08,Cashier,Cashier
17609,TOGO,,,TOGO,2026-07-15,17:41:27,Wednesday,17,7/15/2026 5:41 PM,1,0.50,0.05,0.00,56,191400,QUICK ORDER,,Cash,25.48,2.60,0.00,28.08,Cashier,Cashier
17610,Steak & Brisket,02,Large,pho,2026-07-15,17:42:53,Wednesday,17,7/15/2026 5:42 PM,1,15.99,1.63,0.00,58,191401,TO GO,,Credit Card,16.49,1.68,3.63,21.80,Cashier,Cashier
17611,TOGO,,,TOGO,2026-07-15,17:42:53,Wednesday,17,7/15/2026 5:42 PM,1,0.50,0.05,0.00,58,191401,TO GO,,Credit Card,16.49,1.68,3.63,21.80,Cashier,Cashier
17612,Steak,01,Large,pho,2026-07-15,17:54:14,Wednesday,17,7/15/2026 5:54 PM,1,15.99,1.63,0.00,65,191402,TABLE,A2,Credit Card,46.22,4.71,10.19,61.12,Cashier,Cashier
17613,Vege & Tofu,06,Large,pho,2026-07-15,17:54:14,Wednesday,17,7/15/2026 5:54 PM,1,15.99,1.63,0.00,65,191402,TABLE,A2,Credit Card,46.22,4.71,10.19,61.12,Cashier,Cashier
17614,Fried Roll,28,,Appetizer,2026-07-15,17:54:14,Wednesday,17,7/15/2026 5:54 PM,1,3.25,0.33,0.00,65,191402,TABLE,A2,Credit Card,46.22,4.71,10.19,61.12,Cashier,Cashier
17615,Kid's Meal,19,,Kid's Meal,2026-07-15,17:54:14,Wednesday,17,7/15/2026 5:54 PM,1,10.99,1.12,0.00,65,191402,TABLE,A2,Credit Card,46.22,4.71,10.19,61.12,Cashier,Cashier
17616,Chicken,18,Large,pho,2026-07-15,17:57:52,Wednesday,17,7/15/2026 5:57 PM,1,15.99,1.63,0.00,66,191403,TABLE,A5,Credit Card,15.99,1.63,0.00,17.62,Cashier,Cashier
17617,Steak & Tendon,41,Large,pho,2026-07-15,17:58:12,Wednesday,17,7/15/2026 5:58 PM,1,15.99,1.63,0.00,61,191404,TABLE,A2,Credit Card,15.99,1.63,2.64,20.26,Cashier,Cashier
17618,Steak & Brisket,02,Large,pho,2026-07-15,17:59:50,Wednesday,17,7/15/2026 5:59 PM,1,15.99,1.63,0.00,53,191405,TABLE,C1,Credit Card,15.99,1.63,5.00,22.62,Cashier,Cashier
17619,Spring Roll,30,,Appetizer,2026-07-15,18:00:07,Wednesday,18,7/15/2026 6:00 PM,1,3.25,0.33,0.00,75,191406,TABLE,B2,Credit Card,3.25,0.33,0.64,4.22,Cashier,Cashier
17620,Sweet Beef,B6,,French Bread,2026-07-15,18:10:05,Wednesday,18,7/15/2026 6:10 PM,1,9.99,1.02,0.00,81,191407,TO GO,,Cash,13.24,1.35,0.00,14.59,Cashier,Cashier
17621,Spring Roll,30,,Appetizer,2026-07-15,18:10:05,Wednesday,18,7/15/2026 6:10 PM,1,3.25,0.33,0.00,81,191407,TO GO,,Cash,13.24,1.35,0.00,14.59,Cashier,Cashier
17622,Spring Roll,30,,Appetizer,2026-07-15,18:12:27,Wednesday,18,7/15/2026 6:12 PM,1,3.25,0.33,0.00,72,191408,TABLE,A3,Credit Card,10.23,1.04,0.00,11.27,Cashier,Cashier
17623,Coffee,,+1 add-in,Bubble Juice,2026-07-15,18:12:27,Wednesday,18,7/15/2026 6:12 PM,1,6.98,0.71,0.00,72,191408,TABLE,A3,Credit Card,10.23,1.04,0.00,11.27,Cashier,Cashier
17624,Spring Roll,30,,Appetizer,2026-07-15,18:14:55,Wednesday,18,7/15/2026 6:14 PM,1,3.25,0.33,0.00,79,191409,TABLE,C3,Cash,37.98,3.87,0.00,41.85,Cashier,Cashier
17625,Spring Roll,30,,Appetizer,2026-07-15,18:14:55,Wednesday,18,7/15/2026 6:14 PM,1,3.25,0.33,0.00,79,191409,TABLE,C3,Cash,37.98,3.87,0.00,41.85,Cashier,Cashier
17626,Chicken Fried Rice,F1,,Fried Rice,2026-07-15,18:14:55,Wednesday,18,7/15/2026 6:14 PM,1,15.49,1.58,0.00,79,191409,TABLE,C3,Cash,37.98,3.87,0.00,41.85,Cashier,Cashier
17627,Steak,01,Large,pho,2026-07-15,18:14:55,Wednesday,18,7/15/2026 6:14 PM,1,15.99,1.63,0.00,79,191409,TABLE,C3,Cash,37.98,3.87,0.00,41.85,Cashier,Cashier
17628,(6pcs),Crab Bow,,Appetizer,2026-07-15,18:15:18,Wednesday,18,7/15/2026 6:15 PM,1,8.49,0.87,0.00,69,191410,TO GO,,Credit Card,8.49,0.87,0.00,9.36,Cashier,Cashier
17629,Spring Roll,30,,Appetizer,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,3.25,0.33,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17630,lemonade,,,Coffee & Drinks,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,3.29,0.34,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17631,Beef,G-2,,Grilled & Wok,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,15.49,1.58,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17632,Steak,01,Large,pho,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,15.99,1.63,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17633,TOGO,,,TOGO,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,0.50,0.05,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17634,TOGO,,,TOGO,2026-07-15,18:16:55,Wednesday,18,7/15/2026 6:16 PM,1,0.50,0.05,0.00,71,191411,TO GO,,Credit Card,39.02,3.98,0.00,43.00,Cashier,Cashier
17635,Brisket,20,Small,pho,2026-07-15,18:38:18,Wednesday,18,7/15/2026 6:38 PM,1,14.99,1.53,0.00,77,191412,TO GO,,Credit Card,15.49,1.58,3.07,20.14,Cashier,Cashier
17636,TOGO,,,TOGO,2026-07-15,18:38:18,Wednesday,18,7/15/2026 6:38 PM,1,0.50,0.05,0.00,77,191412,TO GO,,Credit Card,15.49,1.58,3.07,20.14,Cashier,Cashier
17637,Steak & Brisket,02,Small,pho,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,14.99,1.53,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17638,Steak,01,Small,pho,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,14.99,1.53,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17639,"Brisket, Fatty, Flank & Tendon",45,Large,pho,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,15.99,1.63,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17640,Chicken Fried Rice,F1,,Fried Rice,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,15.49,1.58,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17641,Kid's Meal,19,,Kid's Meal,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,10.99,1.12,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17642,Fried Roll,28,,Appetizer,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,3.25,0.33,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17643,Fried Roll &Gyoza,A3,,Appetizer,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,12.99,1.32,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17644,Brisket & Flank,40,Large,pho,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,15.99,1.63,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17645,Dr Pepper,,,Coffee & Drinks,2026-07-15,18:40:07,Wednesday,18,7/15/2026 6:40 PM,1,3.29,0.34,0.00,70,191413,TABLE,C4,Cash,107.97,11.01,0.00,118.98,Cashier,Cashier
17646,Chicken,G-1,,Grilled & Wok,2026-07-15,18:46:35,Wednesday,18,7/15/2026 6:46 PM,1,14.49,1.48,0.00,74,191414,QUICK ORDER,,Credit Card,46.97,4.79,7.76,59.52,Cashier,Cashier
17647,Grilled Chicken,31,,Noodle Salad|Bowl,2026-07-15,18:46:35,Wednesday,18,7/15/2026 6:46 PM,1,15.99,1.63,0.00,74,191414,QUICK ORDER,,Credit Card,46.97,4.79,7.76,59.52,Cashier,Cashier
17648,Steak,01,Large,pho,2026-07-15,18:46:35,Wednesday,18,7/15/2026 6:46 PM,1,15.99,1.63,0.00,74,191414,QUICK ORDER,,Credit Card,46.97,4.79,7.76,59.52,Cashier,Cashier
17649,TOGO,,,TOGO,2026-07-15,18:46:35,Wednesday,18,7/15/2026 6:46 PM,1,0.50,0.05,0.00,74,191414,QUICK ORDER,,Credit Card,46.97,4.79,7.76,59.52,Cashier,Cashier
17650,Steak & Brisket,02,Small,pho,2026-07-15,18:52:18,Wednesday,18,7/15/2026 6:52 PM,1,14.99,1.53,0.00,80,191415,TABLE,C2,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
17651,Steak,01,Small,pho,2026-07-15,18:52:18,Wednesday,18,7/15/2026 6:52 PM,1,14.99,1.53,0.00,80,191415,TABLE,C2,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
17652,Fried Roll,28,,Appetizer,2026-07-15,18:52:18,Wednesday,18,7/15/2026 6:52 PM,1,3.25,0.33,0.00,80,191415,TABLE,C2,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
17653,Chicken Fried Rice,F1,,Fried Rice,2026-07-15,18:52:18,Wednesday,18,7/15/2026 6:52 PM,1,15.49,1.58,0.00,80,191415,TABLE,C2,Cash,48.72,4.97,0.00,53.69,Cashier,Cashier
17654,Steak,01,Large,pho,2026-07-15,18:54:24,Wednesday,18,7/15/2026 6:54 PM,1,15.99,1.63,0.00,78,191416,TO GO,,Credit Card,19.74,2.01,3.26,25.01,Cashier,Cashier
17655,Fried Roll,28,,Appetizer,2026-07-15,18:54:24,Wednesday,18,7/15/2026 6:54 PM,1,3.25,0.33,0.00,78,191416,TO GO,,Credit Card,19.74,2.01,3.26,25.01,Cashier,Cashier
17656,TOGO,,,TOGO,2026-07-15,18:54:24,Wednesday,18,7/15/2026 6:54 PM,1,0.50,0.05,0.00,78,191416,TO GO,,Credit Card,19.74,2.01,3.26,25.01,Cashier,Cashier
17657,Steak,01,Large,pho,2026-07-15,18:56:33,Wednesday,18,7/15/2026 6:56 PM,1,15.99,1.63,0.00,76,191417,TABLE,B1,Credit Card,15.99,1.63,0.00,17.62,Cashier,Cashier
17658,BBQ Pork,B2,,French Bread,2026-07-15,18:58:06,Wednesday,18,7/15/2026 6:58 PM,1,8.99,0.92,0.00,73,191418,TO GO,,Credit Card,12.24,1.25,2.43,15.92,Cashier,Cashier
17659,Spring Roll,30,,Appetizer,2026-07-15,18:58:06,Wednesday,18,7/15/2026 6:58 PM,1,3.25,0.33,0.00,73,191418,TO GO,,Credit Card,12.24,1.25,2.43,15.92,Cashier,Cashier
17660,Fried Roll,28,,Appetizer,2026-07-15,19:02:39,Wednesday,19,7/15/2026 7:02 PM,1,3.25,0.33,0.00,82,191419,QUICK ORDER,,Credit Card,9.24,0.94,0.00,10.18,Cashier,Cashier
17661,Mango,,,Bubble Juice,2026-07-15,19:02:39,Wednesday,19,7/15/2026 7:02 PM,1,5.99,0.61,0.00,82,191419,QUICK ORDER,,Credit Card,9.24,0.94,0.00,10.18,Cashier,Cashier
17662,Steak & Brisket,02,Large,pho,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,15.99,1.63,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17663,Brisket,20,Small,pho,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,14.99,1.53,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17664,Pepsi,,,Coffee & Drinks,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,3.29,0.34,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17665,Rice,Extra,,Side Orders,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,2.99,0.30,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17666,Chicken,G-1,,Grilled & Wok,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,14.49,1.48,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17667,TOGO,,,TOGO,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,0.50,0.05,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17668,TOGO,,,TOGO,2026-07-15,19:08:06,Wednesday,19,7/15/2026 7:08 PM,1,0.50,0.05,0.00,86,191420,QUICK ORDER,,Credit Card,52.75,5.38,8.72,66.85,Cashier,Cashier
17669,Rice,Extra,,Side Orders,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,2.99,0.30,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17670,Hot Tea,,,Coffee & Drinks,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,1.99,0.20,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17671,Brisket,20,Small,pho,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,14.99,1.53,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17672,Grilled Chicken,31,,Noodle Salad|Bowl,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,15.99,1.63,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17673,TOGO,,,TOGO,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,0.50,0.05,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17674,TOGO,,,TOGO,2026-07-15,19:13:58,Wednesday,19,7/15/2026 7:13 PM,1,0.50,0.05,0.00,83,191421,TO GO,,Cash,36.96,3.77,0.00,40.73,Cashier,Cashier
17675,Spring Roll,30,,Appetizer,2026-07-15,19:25:06,Wednesday,19,7/15/2026 7:25 PM,1,3.25,0.33,0.00,85,191422,TO GO,,Credit Card,3.25,0.33,0.64,4.22,Cashier,Cashier
17676,Steak & Brisket,02,Large,pho,2026-07-15,19:41:52,Wednesday,19,7/15/2026 7:41 PM,1,15.99,1.63,0.00,88,191423,TABLE,C4,Credit Card,15.99,1.63,3.17,20.79,Cashier,Cashier
17677,NO MEAT PHO LARGE,,,pho,2026-07-15,19:45:53,Wednesday,19,7/15/2026 7:45 PM,1,12.99,1.32,0.00,89,191424,TO GO,,Credit Card,42.82,4.37,9.44,56.63,Cashier,Cashier
